subject_code,research_site_name,species_common_name,sex,age,housing_name,behavior_name,diet_name,measurement_name,measurement_value,measurement_date,measurement_user_date
Hd-Go-18,Henry Doorly Zoo,Western lowland gorilla,Male,12.75,Mixed,Social,Chow,Body Weight,272.61,1991-11-19T12:00:00.000Z,2022-05-26T14:10:57.921Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,12.5,Mixed,Social,Chow,Body Weight,261.27,1968-08-15T12:00:00.000Z,2022-05-26T14:11:33.517Z
Hd-Go-18,Henry Doorly Zoo,Western lowland gorilla,Male,13.75,Mixed,Social,Chow,Body Weight,251.74,1992-09-26T12:00:00.000Z,2022-05-26T14:10:57.814Z
Hd-Go-18,Henry Doorly Zoo,Western lowland gorilla,Male,14.25,Mixed,Social,Chow,Body Weight,250,1993-04-15T12:00:00.000Z,2022-05-26T14:10:57.747Z
Na-Go-1,Smithsonian National Zoological Park,Western lowland gorilla,Male,15.5,Unknown,Mixed,Other,Body Weight,249.48,1969-09-03T12:00:00.000Z,2020-09-14T20:04:04.994Z
Hd-Go-18,Henry Doorly Zoo,Western lowland gorilla,Male,13.5,Mixed,Social,Chow,Body Weight,247.66,1992-09-10T12:00:00.000Z,2022-05-26T14:10:57.861Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,13.25,Mixed,Social,Chow,Body Weight,245,2010-09-14T12:00:00.000Z,2022-05-26T14:10:36.506Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,22,Mixed,Social,Chow,Body Weight,234.1,2007-02-14T12:00:00.000Z,2022-05-26T14:11:29.061Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24.75,Mixed,Social,Chow,Body Weight,231.33,2022-02-23T12:00:00.000Z,2022-05-26T14:10:35.016Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,18.5,Unknown,Mixed,Other,Body Weight,226.35,1990-12-24T06:00:00.000Z,2011-03-08T22:52:31.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,14.5,Mixed,Social,Chow,Body Weight,224.6,2012-01-17T12:00:00.000Z,2022-05-26T14:10:36.463Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24.75,Mixed,Social,Chow,Body Weight,221.81,2022-04-13T12:00:00.000Z,2022-05-26T14:10:34.951Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,11.75,Mixed,Social,Chow,Body Weight,221,2009-04-28T12:00:00.000Z,2022-05-26T14:10:36.540Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,24.25,Mixed,Social,Other,Body Weight,221,1988-04-11T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,22.5,Mixed,Social,Other,Body Weight,220,1986-05-07T17:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,25,Mixed,Social,Chow,Body Weight,219.54,2022-05-16T12:00:00.000Z,2022-05-26T14:10:34.919Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.25,Mixed,Social,Chow,Body Weight,219.08,2017-09-14T12:00:00.000Z,2022-05-26T14:10:36.246Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24.75,Mixed,Social,Chow,Body Weight,218.63,2022-04-09T12:00:00.000Z,2022-05-26T14:10:34.983Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,19.75,Mixed,Social,Chow,Body Weight,218,2017-04-30T12:00:00.000Z,2022-05-26T14:10:36.306Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,18.5,Unknown,Mixed,Other,Body Weight,217.8,1991-01-01T06:00:00.000Z,2011-03-08T22:52:31.000Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,12.75,Mixed,Social,Chow,Body Weight,217.72,1968-11-26T12:00:00.000Z,2022-05-26T14:11:33.477Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,19.75,Mixed,Social,Chow,Body Weight,217.54,2017-04-27T12:00:00.000Z,2022-05-26T14:10:36.344Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,22.5,Mixed,Social,Chow,Body Weight,217.27,2020-01-30T12:00:00.000Z,2022-05-26T14:10:35.480Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,22.25,Mixed,Social,Other,Body Weight,217,1986-04-09T18:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24.5,Mixed,Social,Chow,Body Weight,216.36,2022-01-04T12:00:00.000Z,2022-05-26T14:10:35.048Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.25,Mixed,Social,Chow,Body Weight,216.36,2017-09-24T12:00:00.000Z,2022-05-26T14:10:36.204Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.5,Mixed,Social,Chow,Body Weight,215.91,2018-01-09T12:00:00.000Z,2022-05-26T14:10:35.980Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,25.75,Unknown,Mixed,Other,Body Weight,215.325,1998-03-09T06:00:00.000Z,2011-03-08T22:52:31.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.5,Mixed,Social,Chow,Body Weight,215,2019-01-25T12:00:00.000Z,2022-05-26T14:10:35.596Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,15.5,Mixed,Social,Chow,Body Weight,214.6,2001-03-07T12:00:00.000Z,2022-05-26T14:11:35.930Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.75,Mixed,Social,Chow,Body Weight,214.55,2018-02-09T12:00:00.000Z,2022-05-26T14:10:35.915Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,17,Mixed,Social,Chow,Body Weight,214.2,2002-03-05T12:00:00.000Z,2022-05-26T14:11:29.249Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13.25,Mixed,Social,Chow,Body Weight,214.09,1969-05-01T12:00:00.000Z,2022-05-26T14:11:33.208Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,18.5,Mixed,Social,Chow,Body Weight,214,2016-01-22T12:00:00.000Z,2022-05-26T14:10:36.391Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.75,Mixed,Social,Chow,Body Weight,213.64,2018-04-15T12:00:00.000Z,2022-05-26T14:10:35.865Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.5,Mixed,Social,Chow,Body Weight,213.64,2018-12-07T12:00:00.000Z,2022-05-26T14:10:35.633Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,18.25,Mixed,Social,Chow,Body Weight,213.6,2015-10-15T12:00:00.000Z,2022-05-26T14:10:36.425Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,15.25,Mixed,Social,Chow,Body Weight,213.2,2000-11-21T12:00:00.000Z,2022-05-26T14:11:36.010Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,22.75,Mixed,Social,Chow,Body Weight,213.19,2020-04-11T12:00:00.000Z,2022-05-26T14:10:35.444Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,18.5,Mixed,Social,Chow,Body Weight,212.73,1974-09-05T12:00:00.000Z,2022-05-26T14:11:32.975Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.5,Unknown,Mixed,Other,Body Weight,212.4,1998-12-03T06:00:00.000Z,2011-03-08T22:52:31.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.5,Mixed,Social,Chow,Body Weight,212.28,2017-11-05T12:00:00.000Z,2022-05-26T14:10:36.145Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24,Mixed,Social,Chow,Body Weight,212.28,2021-05-02T12:00:00.000Z,2022-05-26T14:10:35.157Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13,Mixed,Social,Chow,Body Weight,212.28,1969-01-15T12:00:00.000Z,2022-05-26T14:11:33.438Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24.25,Mixed,Social,Chow,Body Weight,211.83,2021-10-29T12:00:00.000Z,2022-05-26T14:10:35.086Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,22.5,Mixed,Social,Chow,Body Weight,211.37,2019-12-12T12:00:00.000Z,2022-05-26T14:10:35.517Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.5,Mixed,Social,Chow,Body Weight,211.37,2017-11-14T12:00:00.000Z,2022-05-26T14:10:36.091Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23.25,Mixed,Social,Chow,Body Weight,211.37,2020-10-22T12:00:00.000Z,2022-05-26T14:10:35.299Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13.25,Mixed,Social,Chow,Body Weight,210.92,1969-04-12T12:00:00.000Z,2022-05-26T14:11:33.247Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.5,Unknown,Mixed,Other,Body Weight,210.6,1999-01-18T06:00:00.000Z,2011-03-08T22:52:31.000Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,210.15,1998-06-22T05:00:00.000Z,2011-03-08T22:52:31.000Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,24.25,Unknown,Unknown,Other,Body Weight,210.1,2000-07-06T12:00:00.000Z,2020-08-17T18:18:43.593Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13,Mixed,Social,Chow,Body Weight,210.01,1969-01-27T12:00:00.000Z,2022-05-26T14:11:33.401Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,20.5,Mixed,Social,Chow,Body Weight,210.01,2017-12-10T12:00:00.000Z,2022-05-26T14:10:36.045Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23.25,Mixed,Social,Chow,Body Weight,210.01,2020-09-01T12:00:00.000Z,2022-05-26T14:10:35.335Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13.25,Mixed,Social,Chow,Body Weight,210.01,1969-05-06T12:00:00.000Z,2022-05-26T14:11:33.170Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23.5,Mixed,Social,Chow,Body Weight,209.56,2021-01-03T12:00:00.000Z,2022-05-26T14:10:35.229Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13.25,Mixed,Social,Chow,Body Weight,209.56,1969-05-12T12:00:00.000Z,2022-05-26T14:11:33.132Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13,Mixed,Social,Chow,Body Weight,209.56,1969-02-09T12:00:00.000Z,2022-05-26T14:11:33.325Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,24,Unknown,Unknown,Other,Body Weight,209.2,2000-04-30T12:00:00.000Z,2020-08-17T18:18:43.618Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.5,Mixed,Social,Chow,Body Weight,209.11,2018-11-16T12:00:00.000Z,2022-05-26T14:10:35.676Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.75,Mixed,Social,Chow,Body Weight,209.11,2019-02-27T12:00:00.000Z,2022-05-26T14:10:35.555Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.25,Mixed,Social,Chow,Body Weight,209.11,2018-10-12T12:00:00.000Z,2022-05-26T14:10:35.752Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,208.8,1998-07-30T05:00:00.000Z,2011-03-08T22:52:31.000Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,23.75,Unknown,Unknown,Other,Body Weight,208.7,2000-02-05T12:00:00.000Z,2020-08-17T18:18:43.642Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,24,Mixed,Social,Chow,Body Weight,208.7,2009-04-14T12:00:00.000Z,2022-05-26T14:11:28.999Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,15.5,Mixed,Social,Chow,Body Weight,208.7,2001-04-23T12:00:00.000Z,2022-05-26T14:11:35.896Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13,Mixed,Social,Chow,Body Weight,208.2,1969-02-03T12:00:00.000Z,2022-05-26T14:11:33.363Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,18.75,Mixed,Social,Chow,Body Weight,207.74,1974-10-13T12:00:00.000Z,2022-05-26T14:11:32.938Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23.75,Mixed,Social,Chow,Body Weight,207.74,2021-02-14T12:00:00.000Z,2022-05-26T14:10:35.192Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,27.75,Unknown,Mixed,Other,Body Weight,207.45,2000-04-10T05:00:00.000Z,2011-03-08T22:52:31.000Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,21.5,Mixed,Social,Other,Body Weight,207.4,1985-07-11T17:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,14.75,Mixed,Social,Chow,Body Weight,207.4,2000-06-20T12:00:00.000Z,2022-05-26T14:11:36.050Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.25,Mixed,Social,Chow,Body Weight,207.29,2018-09-15T12:00:00.000Z,2022-05-26T14:10:35.831Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,15.25,Mixed,Social,Chow,Body Weight,206.9,2000-12-12T12:00:00.000Z,2022-05-26T14:11:35.965Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13,Mixed,Social,Chow,Body Weight,206.84,1969-03-04T12:00:00.000Z,2022-05-26T14:11:33.286Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.25,Unknown,Mixed,Other,Body Weight,206.55,1998-09-11T05:00:00.000Z,2011-03-08T22:52:31.000Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,27.25,Unknown,Mixed,Other,Body Weight,206.55,1999-09-14T05:00:00.000Z,2011-03-08T22:52:31.000Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,23.5,Mixed,Social,Other,Body Weight,206.5,1987-05-20T17:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.25,Mixed,Social,Chow,Body Weight,205.93,2018-10-19T12:00:00.000Z,2022-05-26T14:10:35.714Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,24,Mixed,Social,Chow,Body Weight,205.93,2021-07-19T12:00:00.000Z,2022-05-26T14:10:35.121Z
Hd-Go-18,Henry Doorly Zoo,Western lowland gorilla,Male,11.5,Mixed,Social,Chow,Body Weight,205.9,1990-07-05T12:00:00.000Z,2022-05-26T14:10:57.967Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23.5,Mixed,Social,Chow,Body Weight,205.48,2020-11-23T12:00:00.000Z,2022-05-26T14:10:35.262Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23,Mixed,Social,Chow,Body Weight,205.02,2020-07-08T12:00:00.000Z,2022-05-26T14:10:35.406Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,20,Mixed,Social,Chow,Body Weight,205.02,1976-01-30T12:00:00.000Z,2022-05-26T14:11:32.637Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.5,Unknown,Mixed,Other,Body Weight,204.75,1998-12-07T06:00:00.000Z,2011-03-08T22:52:31.000Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,24,Mixed,Social,Chow,Body Weight,204.17,1980-03-04T12:00:00.000Z,2022-05-26T14:11:31.648Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,20,Mixed,Social,Chow,Body Weight,204.12,1976-02-04T12:00:00.000Z,2022-05-26T14:11:32.597Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,25.5,Mixed,Social,Chow,Body Weight,204,2010-09-21T12:00:00.000Z,2022-05-26T14:11:28.952Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,33,Mixed,Social,Other,Body Weight,203.76,2016-05-24T12:00:00.000Z,2020-08-17T18:18:33.097Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,21,Mixed,Social,Chow,Body Weight,203.57,2006-09-28T12:00:00.000Z,2022-05-26T14:11:34.225Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,33,Mixed,Social,Other,Body Weight,203.48,2016-06-14T12:00:00.000Z,2020-08-17T18:18:33.070Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,28,Unknown,Mixed,Other,Body Weight,203.4,2000-06-15T05:00:00.000Z,2011-03-08T22:52:31.000Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,30.25,Mixed,Social,Other,Body Weight,203.21,2013-09-09T12:00:00.000Z,2020-08-17T18:18:33.883Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,21.75,Mixed,Social,Chow,Body Weight,203.21,1977-11-28T12:00:00.000Z,2022-05-26T14:11:32.190Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,21.25,Mixed,Social,Chow,Body Weight,203.21,2018-09-16T12:00:00.000Z,2022-05-26T14:10:35.790Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,23.75,Unknown,Mixed,Other,Body Weight,203,1996-04-28T05:00:00.000Z,2011-03-08T22:52:31.000Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,21.5,Mixed,Social,Other,Body Weight,203,1985-05-13T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,25,Mixed,Social,Other,Body Weight,202.76,2008-05-21T12:00:00.000Z,2020-08-17T18:18:34.355Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,24,Mixed,Social,Chow,Body Weight,202.76,1980-02-13T12:00:00.000Z,2022-05-26T14:11:31.706Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,30.25,Mixed,Social,Other,Body Weight,202.76,2013-08-12T12:00:00.000Z,2020-08-17T18:18:33.909Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,25.25,Mixed,Social,Other,Body Weight,202.76,2008-07-22T12:00:00.000Z,2020-08-17T18:18:34.329Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,33,Mixed,Social,Other,Body Weight,202.67,2016-06-21T12:00:00.000Z,2020-08-17T18:18:33.042Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,28.25,Unknown,Mixed,Other,Body Weight,202.5,2000-09-15T05:00:00.000Z,2011-03-08T22:52:31.000Z
Hd-Go-10,Henry Doorly Zoo,Western lowland gorilla,Male,23.25,Mixed,Social,Chow,Body Weight,202.3,2020-08-04T12:00:00.000Z,2022-05-26T14:10:35.371Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,33.5,Mixed,Social,Other,Body Weight,201.85,2016-11-09T12:00:00.000Z,2020-08-17T18:18:32.955Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,14,Mixed,Social,Chow,Body Weight,201.85,1970-01-20T12:00:00.000Z,2022-05-26T14:11:33.013Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,33.5,Mixed,Social,Other,Body Weight,201.5,1997-05-23T12:00:00.000Z,2020-08-17T18:18:30.715Z
Hd-Go-2,Henry Doorly Zoo,Western lowland gorilla,Male,15.75,Mixed,Social,Chow,Body Weight,201.5,2010-07-20T12:00:00.000Z,2022-05-26T14:10:13.890Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,201.395,2018-05-09T12:00:00.000Z,2020-08-06T15:14:28.014Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,27,Unknown,Mixed,Other,Body Weight,201.15,1999-08-17T05:00:00.000Z,2011-03-08T22:52:31.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,25.75,Unknown,Mixed,Other,Body Weight,201.03,2018-02-05T12:00:00.000Z,2020-08-06T15:14:28.222Z
Hd-Go-1,Henry Doorly Zoo,Western lowland gorilla,Male,27.5,Mixed,Social,Chow,Body Weight,201,1997-05-29T12:00:00.000Z,2022-05-26T14:10:15.825Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,15.5,Mixed,Social,Chow,Body Weight,200.94,2014-05-08T12:00:00.000Z,2022-05-26T14:10:34.082Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,25.75,Unknown,Mixed,Other,Body Weight,200.94,2018-02-06T12:00:00.000Z,2020-08-06T15:14:28.198Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,20,Mixed,Social,Chow,Body Weight,200.94,1976-02-26T12:00:00.000Z,2022-05-26T14:11:32.556Z
Hd-Go-1,Henry Doorly Zoo,Western lowland gorilla,Male,27.5,Mixed,Social,Chow,Body Weight,200.94,1997-05-27T12:00:00.000Z,2022-05-26T14:10:15.877Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,32.5,Mixed,Social,Other,Body Weight,200.85,2015-10-16T12:00:00.000Z,2020-08-17T18:18:33.224Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,200.76,2018-06-27T12:00:00.000Z,2020-08-06T15:14:27.927Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,14.5,Mixed,Social,Chow,Body Weight,200.67,2000-03-13T12:00:00.000Z,2022-05-26T14:11:36.095Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,17.5,Mixed,Social,Chow,Body Weight,200.5,2002-10-17T12:00:00.000Z,2022-05-26T14:11:29.182Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,13.25,Mixed,Social,Chow,Body Weight,200.49,1969-05-22T12:00:00.000Z,2022-05-26T14:11:33.091Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,21,Mixed,Social,Chow,Body Weight,200.35,2006-09-23T12:00:00.000Z,2022-05-26T14:11:34.262Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,25.25,Mixed,Social,Other,Body Weight,200.31,2008-09-20T12:00:00.000Z,2020-08-17T18:18:34.304Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,20.75,Mixed,Social,Chow,Body Weight,200.3,2006-07-07T12:00:00.000Z,2022-05-26T14:11:34.336Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,25.5,Mixed,Social,Other,Body Weight,200.04,2008-10-27T12:00:00.000Z,2020-08-17T18:18:34.278Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,22.25,Mixed,Social,Chow,Body Weight,200.03,1978-04-28T12:00:00.000Z,2022-05-26T14:11:32.073Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,19.25,Mixed,Social,Chow,Body Weight,200,2004-05-25T12:00:00.000Z,2022-05-26T14:11:29.125Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,34,Mixed,Social,Chow,Body Weight,199.5,2019-02-03T12:00:00.000Z,2022-05-26T14:11:26.531Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,199.2178,2018-05-02T12:00:00.000Z,2020-08-06T15:14:28.035Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,21.75,Mixed,Social,Chow,Body Weight,199.13,1977-12-17T12:00:00.000Z,2022-05-26T14:11:32.150Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.5,Unknown,Mixed,Other,Body Weight,199.1271,2019-01-04T12:00:00.000Z,2020-08-06T15:14:27.824Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,25.75,Unknown,Mixed,Other,Body Weight,199.12,2018-03-01T12:00:00.000Z,2020-08-06T15:14:28.104Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,32.75,Mixed,Social,Chow,Body Weight,198.9,2018-01-13T12:00:00.000Z,2022-05-26T14:11:27.077Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,30,Mixed,Social,Other,Body Weight,198.68,2013-05-31T12:00:00.000Z,2020-08-17T18:18:33.935Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,198.6735,2018-05-17T12:00:00.000Z,2020-08-06T15:14:27.992Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.75,Unknown,Mixed,Other,Body Weight,198.6735,2019-01-17T12:00:00.000Z,2020-08-06T15:14:27.802Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,21.75,Mixed,Social,Chow,Body Weight,198.67,1978-01-11T12:00:00.000Z,2022-05-26T14:11:32.112Z
Hd-Go-26,Henry Doorly Zoo,Western lowland gorilla,Male,20,Mixed,Social,Chow,Body Weight,198.67,1976-01-21T12:00:00.000Z,2022-05-26T14:11:32.675Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,33.5,Mixed,Social,Other,Body Weight,198.58,2016-10-05T12:00:00.000Z,2020-08-17T18:18:32.983Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,33,Unknown,Mixed,Other,Body Weight,198.45,2005-07-17T05:00:00.000Z,2011-03-08T22:52:31.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,198.4013,2018-06-07T12:00:00.000Z,2020-08-06T15:14:27.947Z
Hd-Go-29,Henry Doorly Zoo,Western lowland gorilla,Male,20.75,Mixed,Social,Chow,Body Weight,198.4,2006-08-01T12:00:00.000Z,2022-05-26T14:11:34.298Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,23.75,Mixed,Social,Other,Body Weight,198.3,2007-02-07T12:00:00.000Z,2020-08-17T18:18:34.604Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,33.25,Mixed,Social,Chow,Body Weight,198.2,2018-04-29T12:00:00.000Z,2022-05-26T14:11:26.928Z
Na-Go-10,Smithsonian National Zoological Park,Western lowland gorilla,Male,28.5,Unknown,Mixed,Other,Body Weight,198,2001-01-24T06:00:00.000Z,2011-03-08T22:52:31.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26.25,Unknown,Mixed,Other,Body Weight,197.9477,2018-07-18T12:00:00.000Z,2020-08-06T15:14:27.907Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,26,Unknown,Mixed,Other,Body Weight,197.857,2018-05-30T12:00:00.000Z,2020-08-06T15:14:27.969Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,23.75,Mixed,Social,Other,Body Weight,197.77,2007-01-04T12:00:00.000Z,2020-08-17T18:18:34.659Z
